ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YKL006C-A,SFT1,sft1-15,tsa619-37C,757,36.663864537048156,36.723910171730516,92.32499915614565
YKL045W,PRI2,pri2-1,tsa19-37C,737,36.619930649781395,36.63500678426052,88.26832938952666
YOR128C,ADE2,,dma5352,5,36.56565656565656,40.0,70.42494177404956
YFL039C,ACT1,act1-136,tsa142-37C,746,36.5342432366561,36.59517426273459,91.50896289717896
YPR055W,SEC8,sec8-6,tsa364-37C,840,36.479076479076475,36.54761904761905,91.0355897028818
YOR122C,PFY1,pfy1-13,tsa233-26C,41,36.38827297363883,36.58536585365854,81.09178458318833
YDL103C,QRI1,qri1-ts1,tsa859-37C,1111,36.36363636363637,36.36363636363637,90.57909359566922
YNL006W,LST8,lst8-6,tsa466-26C,15,36.36363636363637,40.0,71.58509601898614
YGL075C,MPS2,mps2-2,tsa444-37C,277,36.34540349341793,36.462093862815884,87.61908530843749
YDR498C,SEC20,sec20-1,tsa55-37C,1074,36.31567067321257,36.312849162011176,91.95120077564765
YGL137W,SEC27,sec27-1,tsa546-37C,949,36.31148151696097,36.35405690200211,89.2718759056885
YDR455C,,,dma1179,40,36.28787878787879,37.5,89.87566824535327
YLR182W,SWI6,,dma3243,148,36.26808626808627,36.486486486486484,87.85123255112885
YOR141C,ARP8,,dma4550,536,36.2618724559023,36.38059701492537,84.11837006912621
YNR026C,SEC12,sec12-4,tsa60-37C,1659,36.25769448554259,36.28691983122363,91.60015736428785
YMR058W,FET3,,dma3663,88,36.23737373737374,36.36363636363637,89.44524432784382
YPR135W,CTF4,,dma5136,180,36.212121212121204,36.111111111111114,90.6449724321512
YNL102W,POL1,pol1-2,tsa344-37C,617,36.196650459211234,36.14262560777958,89.5840438199017
YHL025W,SNF6,,dma2060,95,36.17224880382774,36.8421052631579,93.9757528635761
YHR058C,MED6,med6-ts,tsa1053-37C,366,36.16492796820665,36.33879781420765,92.02173536029089
