ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YGL234W,"ADE5,7","ade5,7",tsa310-37C,12,81.81818181818183,83.33333333333333,97.30127257247838
YBR135W,CKS1,cks1-38,tsa332-37C,165,81.21212121212122,81.21212121212122,95.33236994219654
YER125W,RSP5,rsp5-sm1,tsa464-37C,16,80.42929292929293,81.25,95.79020477662769
YNL118C,DCP2,dcp2-7,tsa743-37C,463,79.95723978445362,79.91360691144709,95.32744096428732
YBR160W,CDC28,cdc28-4,tsa150-37C,141,79.88394584139266,79.43262411347517,94.7402204597392
YCR093W,CDC39,cdc39-1,tsa93-37C,972,79.85409652076318,79.83539094650206,94.49399560872877
YFL039C,ACT1,act1-119,tsa215-37C,128,79.83743686868688,79.6875,94.52457767621097
YLR459W,GAB1,gab1-2,tsa201-37C,114,78.9739500265816,78.94736842105263,92.84771698705023
YOR212W,STE4,ste4,tsa80-37C,6,78.78787878787878,66.66666666666667,86.57783304207555
YBR160W,CDC28,cdc28-1,tsa174-37C,179,78.38158117487725,78.2122905027933,94.28854684769458
YFR052W,RPN12,rpn12-1,tsa405-37C,90,77.57575757575758,77.77777777777777,94.3064704037281
YDL008W,APC11,apc11-22,tsa719-37C,96,77.49368686868688,77.08333333333333,93.52377111618945
YPL190C,NAB3,nab3-11,tsa861-37C,26,77.15617715617715,76.92307692307692,95.64905677286373
YGL154C,LYS5,lys5,tsa709-26C,2,76.76767676767676,50.0,80.35623067616615
YMR227C,TAF7,taf7-ts1,tsa638-37C,138,76.57004830917874,76.08695652173913,95.0414482233275
YDR167W,TAF10,taf10-ts34,tsa957-37C,141,76.25188050719967,75.88652482269504,92.91985930008514
YOR074C,CDC21,cdc21-1,tsa927-37C,33,75.75757575757575,75.75757575757575,88.33725411121567
YJR076C,CDC11,cdc11-2,tsa82-37C,371,75.75485311334369,75.74123989218329,92.79159385222027
YMR298W,LIP1,lip1-5001,tsa1059-37C,201,75.410824664556,75.12437810945273,95.6451359949814
YFL039C,ACT1,act1-3,tsa137-37C,69,74.96706192358367,73.91304347826087,93.65405296410808
YPL190C,NAB3,nab3-11,tsa861-26C,10,74.94949494949495,70.0,95.88060671237173
