ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YKL102C,,,dma2823,1180,0,0,99.42702742819289
YKL101W,HSL1,,dma2824,840,0,0,99.94729312034349
YJR142W,,,dma2728,1322,0,0,99.98316403452954
YKL100C,YPF1,,dma2825,1035,0,0,99.84627732752068
YJR140C,HIR3,,dma2729,913,0,0,99.86778613238704
YKL098W,MTC2,,dma2826,553,0,0,99.5342278613926
YKL097C,,,dma2827,881,0,0,99.96089932917268
YJR137C,MET5,,dma2731,1174,0,0,99.99951897241513
YKL096W-A,CWP2,,dma2828,925,0,0,99.63847341085666
YJR135C,MCM22,,dma2732,1592,0,0,99.81123103205155
YKL096W,CWP1,,dma2829,1141,0,0,99.4434510843049
YJR134C,SGM1,,dma2733,1381,0,0,99.97498656558673
YKL206C,ADD66,,dma2915,1618,0,0,99.86022712748193
YKR080W,MTD1,,dma3010,1344,0,0,99.7330984086233
YKL159C,RCN1,,dma2878,1531,0,0,99.83734395808737
YIL073C,SPO22,,dma2319,795,0,0,99.78944735427956
YGL257C,MNT2,,dma1765,249,0,0,99.71591885202079
YGL255W,ZRT1,,dma1767,239,0,0,99.05381874055983
YGR108W,CLB1,,dma1864,372,0,0,99.24155693511213
YGL082W,,,dma1647,209,0,0,99.90963553227077
YFR020W,,,dma1551,469,0,0,99.77886474741241
YDR124W,,,dma919,336,0,0,99.60060966810471
YGR148C,RPL24B,,dma1905,552,0,0,99.84881990189785
YFR026C,ULI1,,dma1567,608,0,0,99.83720652163456
YFR025C,HIS2,,dma1568,52,0,0,97.75793042691885
YGL242C,,,dma1754,308,0,0,99.98330147098235
YGL215W,CLG1,,dma1729,316,0,0,97.89694739894641
YFR057W,,,dma1590,431,0,0,99.74512409824507
YHR203C,RPS4B,,dma2243,1311,0,0,99.72450863032205
YHR108W,GGA2,,dma2158,979,0,0,99.80325971778798
YGR178C,PBP1,,dma1933,1319,0,0,99.6039768611988
YKL160W,ELF1,,dma2877,1174,0,0,99.77920833854446
YKL158W,,,dma2879,1411,0,0,99.96337318532343
YKR093W,PTR2,,dma3024,1491,0,0,99.92454738740174
YKL085W,MDH1,,dma2813,600,0,0,99.27330475571358
YJR125C,ENT3,,dma2718,1039,0,0,99.95870034592755
YLL024C,SSA2,,dma3040,1429,0,0,99.44839879660641
YKR033C,,,dma2944,868,0,0,99.92818945340149
YKR032W,,,dma2945,890,0,0,99.4926533344145
YLL021W,SPA2,,dma3042,1355,0,0,99.66870943047708
YKR031C,SPO14,,dma2946,1194,0,0,99.79549455820366
YLL020C,,,dma3043,1195,0,0,99.97821632222801
YKR030W,GMH1,,dma2947,1349,0,0,99.6742068885899
YLL019C,KNS1,,dma3044,1018,0,0,99.66623557432632
YLL017W,,,dma3045,1255,0,0,99.70973421164389
YLL016W,SDC25,,dma3046,1104,0,0,99.96261728483293
YKR027W,BCH2,,dma2950,617,0,0,99.44455057592745
YLL015W,BPT1,,dma3047,1599,0,0,99.97670452124699
YKL043W,PHD1,,dma2762,715,0,0,99.9084673224218
YKL151C,,,dma2859,885,0,0,99.50859596294164
YKL084W,HOT13,,dma2814,703,0,0,99.1682345875326
YKL086W,SRX1,,dma2812,1088,0,0,99.95636392622961
YKR069W,MET1,,dma2994,924,0,0,99.21427579922734
YJR128W,,,dma2715,852,0,0,99.83796242212507
YKL199C,,,dma2898,1532,0,0,99.34642094861388
YKR067W,GPT2,,dma2995,1065,0,0,99.85720352551989
YKL198C,PTK1,,dma2899,1378,0,0,99.78305655922343
YKR066C,CCP1,,dma2996,1512,0,0,99.78930991782674
YKL197C,PEX1,,dma2900,1915,0,0,99.88688979932904
YKR065C,PAM17,,dma2997,952,0,0,99.37851236034739
YKL191W,DPH2,,dma2901,1280,0,0,99.79047812767571
